PERCENT_WA,STATEFP,COUNTYFP
1.050768498023083,51,167
1.050768498023083,51,169
1.050768498023083,51,195
0,51,173
0,51,173
0,51,35
0,51,67
0,51,67
0,51,141
0,51,67
0,51,67
0,51,141
0,51,67
0,51,141
0,51,67
0,51,67
0,51,67
0,51,83
1.384099983447261,51,37
1.384099983447261,51,83
0,51,37
0,51,111
0,51,111
0.069016120289792,51,81
0.069016120289792,51,183
0.069016120289792,51,81
0.069016120289792,51,183
0,51,175
0,51,175
0,51,183
0,51,175
0,35,59
0,35,59
0,40,25
0,40,139
0,40,59
0.207972627506474,40,3
0.131958013636733,20,7
0.131958013636733,40,3
0.046439332214447,40,53
0,40,53
0,40,53
0,40,113
0.111874142776338,40,147
0,40,105
0,40,105
0,29,145
0,29,145
0,29,145
0,29,9
0,29,9
0,29,9
0,29,67
0,29,67
0,29,91
0,29,91
0,29,91
0.236668558260589,29,91
0.236668558260589,29,149
0.224812198681105,29,149
0,29,149
0,29,149
0,29,149
0,29,35
0,21,39
0,21,83
0,21,157
0,21,221
0,21,9
0,21,57
0.637932377122588,21,231
0,21,231
0,21,231
0,21,231
0.056721393297699,21,147
0.056721393297699,21,199
0.056721393297699,21,231
0,21,121
0,21,95
0,21,95
0.167186712282781,51,191
0,51,173
0,51,173
0.366851206926404,51,197
0,51,63
0,51,67
0,51,67
0,51,67
0,51,83
0,51,83
0,51,117
0,51,25
0,51,93
0,51,93
0,51,93
0,35,59
0.953731465346569,40,139
0,40,139
0,40,139
0,40,7
0,40,59
0,40,59
0,40,151
0,40,151
0,40,151
0,40,151
0,40,53
0,40,147
0,40,147
0,40,147
0,29,145
0,29,145
0,29,145
0,29,209
0,29,91
0,29,91
0,29,35
0.08527955756659,29,35
0.077143326957872,29,23
0,29,23
0,29,23
0,29,23
0.22760558235873601,29,207
0,29,207
0,21,83
0,21,3
0,21,227
0,21,9
0,21,9
0,21,57
0,21,169
0,21,57
0,21,57
0,21,13
0,21,13
0,21,95
2.495022458755576,51,105
2.495022458755576,51,195
0,51,105
0,51,195
0,51,169
0,51,169
0,51,173
0,51,197
0,51,197
0,51,197
0,51,197
0,51,197
0,51,141
0,51,67
0,51,143
0,51,83
0,51,83
0,51,111
0,51,111
0,51,175
0,51,800
0,51,550
0,51,710
0,51,550
0,51,810
0,51,550
0,51,710
0,51,810
0,51,810
0,35,59
0,35,59
0,40,7
1.860469436309365,40,7
0,40,7
0,40,7
1.455337577870417,40,59
1.257605995055998,40,59
0,40,151
0,40,151
0,40,151
0.171866506295319,40,71
0,40,71
0,40,105
0,40,147
0,40,147
0.399642150814402,40,105
0.396751340593151,40,105
0,40,105
0,40,35
0,40,105
0,40,35
0,40,115
2.365646411374505,40,115
0,40,115
0,29,145
0,40,115
0,40,115
0,29,145
0,40,115
0,40,115
4.411354521261857,29,209
0,29,209
0,29,91
0,29,91
0,21,221
0,21,221
0,21,169
0,21,171
0,21,57
0,21,57
0.380057431503191,21,53
0.380057431503191,21,53
0.380057431503191,21,57
0.380057431503191,21,207
0,21,53
0,21,207
0,21,207
0,21,231
0.457641657764663,21,147
0.457641657764663,21,235
0,21,147
0,21,235
0,21,235
0,21,13
0,21,13
0.2842829745371,21,95
0,21,95
0,51,105
0,51,105
0.995706794264143,51,169
0,51,169
0,51,167
0,51,169
0,51,169
0,51,191
0,51,191
0,51,173
0,51,173
0.369212599158879,51,197
0,51,35
0,51,35
0,51,63
0,51,143
0.27398844608699,51,143
0,51,37
0,51,83
1.378507570089588,51,37
1.378507570089588,51,83
0,51,81
0,51,183
0,51,183
0,51,800
0,51,550
0,51,710
0,51,810
0,51,710
0,51,810
0,51,810
0,35,7
0,35,7
0,35,59
0,35,59
0,35,59
0,35,59
0,35,59
0,40,139
1.809250495641749,40,7
3.760661417816371,40,7
0,40,7
11.5949900271585,40,7
0,40,7
0,40,59
1.151808481648405,40,59
0,40,59
0,40,3
0,40,151
0.152790700996638,40,3
0,40,53
0,40,53
0,40,71
0,40,71
0,40,71
0,40,35
0,40,35
0,29,9
0,29,9
0,29,43
0,29,43
0.030949765633544,29,67
0,29,67
0,29,91
0,29,35
0,29,35
0,29,35
0,29,35
0,29,23
0,29,207
0,29,207
0,21,157
0,21,157
0.906125776475424,21,157
0,21,157
0,21,221
2.764117440145553,21,221
0,21,219
0,21,57
0,21,57
0.370848757121639,21,57
0,21,231
0,21,231
0,21,231
0.057136849057475,21,147
0.057136849057475,21,231
0,21,235
0,21,235
0,21,121
0,21,121
0.643510515188972,21,121
0.665582916395482,21,121
0,51,195
0,51,191
0.161444981439023,51,191
0,51,191
0,51,173
0,51,173
0,51,197
0,51,197
0,51,35
0,51,197
0,51,141
0,51,141
0.133643211194164,51,83
0,51,111
0,51,117
0,51,111
0,51,117
0.109770222552616,51,111
0,51,183
0,51,93
0,51,93
0,51,550
0,51,810
10.72783868521195,40,7
10.786804760911116,40,7
11.01501107535516,40,7
0,40,7
1.180781052620559,40,59
0,40,151
0.661835404026353,40,151
0,40,3
0.294736782726086,40,3
0,40,3
0.292060113511873,40,3
0,40,3
3.928881283323103,40,71
0,40,71
0,40,105
0,40,35
0,40,105
0,29,145
0,29,145
0,29,9
0,29,9
0,29,9
0.103036213244005,29,43
0,29,43
0.400816385571975,29,67
0.400816385571975,29,67
0,29,91
0,29,91
0,29,35
0.904794077167091,21,157
0,21,221
0,21,221
0,21,221
0,21,47
0,21,221
0,21,47
0,21,3
0,21,57
0.378254464733966,21,57
0.37904908443989,21,57
0,21,53
0,21,207
0,21,53
0,21,231
0,21,231
0,21,235
0,21,235
0,21,235
0,21,121
0.276015465095187,21,95
2.411993161379046,51,105
0,51,169
0,51,167
0,51,167
0,51,173
0,51,173
0,51,197
0,51,197
0,51,197
0,51,35
0,51,67
0,51,83
0,51,83
0,51,37
0,51,37
0,51,111
0,51,710
0,51,810
0,40,25
0,40,139
0.899862858655872,40,139
0,40,139
10.498283195758516,40,7
0,40,59
0,40,59
0,40,59
0,40,59
0.636380753244258,40,3
0.636380753244258,40,151
0,40,71
0,40,35
0,29,145
0.314020772636489,29,9
0,29,43
0,29,43
0,29,43
0,29,43
0,29,43
0,29,67
0,29,67
0,29,67
0,29,149
0,21,83
0,21,83
0,21,47
0,21,219
0,21,9
0,21,171
0,21,57
0,21,169
0,21,57
0,21,57
0,21,231
0.717355063090381,21,231
0,21,231
0,21,147
0,21,147
0,51,105
0,51,105
0,51,169
0,51,169
0,51,169
0,51,169
0,51,169
0,51,169
0,51,191
0.155629895451754,51,191
0,51,173
0,51,197
0,51,197
0,51,35
0,51,35
0,51,197
0,51,35
0,51,83
0,51,83
0,51,143
0,51,83
0,51,83
0,51,37
0,51,111
0,51,117
0,51,800
0,51,810
0,35,59
0,35,59
0,40,25
0,40,25
17.969797295868574,40,25
1.921956701929108,40,7
0,40,7
0,40,7
9.796817600209131,40,7
0,40,7
9.79305700035024,40,7
10.095321296850123,40,7
11.863379160806032,40,7
11.863379160806032,40,7
0,40,7
0,40,7
10.825456798540843,40,7
10.825456798540843,40,7
0,40,7
0,40,7
0,40,59
0,40,59
0,40,59
8.359712552118419,40,59
8.359712552118419,40,151
0.618047105711163,40,3
0.609449843791205,40,3
0.560576181442086,40,3
0,40,71
0,40,71
0,40,71
0,40,147
0,29,145
0,29,9
0,29,9
0,29,9
0,29,43
0,29,43
0,29,43
0,29,43
0,29,67
0,29,91
0.083760608058629,29,149
0.072967779110327,29,149
0,21,83
2.814146772807234,21,221
0,21,47
0,21,221
0,21,47
0,21,47
0,21,47
0,21,219
0,21,219
1.395783278181689,21,3
1.395783278181689,21,227
0,21,231
0,51,169
0,51,173
0,51,173
0,51,197
0,51,197
0,51,197
0,51,197
0,51,197
0,51,197
0,51,197
0,51,141
0,51,141
0,51,143
0,51,37
0,51,117
0.064454440719587,51,111
0.064454440719587,51,117
0,51,111
0.743495356290367,51,111
0,35,7
0,35,59
7.080113427649644,40,25
0,40,25
0,40,139
0,40,139
0,40,139
0,40,7
9.842171120351098,40,7
10.909513949687971,40,7
10.909513949687971,40,7
0,40,7
0,40,7
0,40,59
1.097929177041288,40,59
0,40,59
0,40,59
0,40,151
0,40,151
0.081937352609036,40,3
0,40,3
0,40,53
0,40,53
0,40,71
0,40,113
0,40,113
0,40,147
0.417867384426298,40,115
0.60033006414672,29,9
0,29,209
4.370729844518644,29,209
0.021383094008693,29,67
0.021383094008693,29,67
0,29,91
0.109748328967917,29,149
0,29,149
0,29,35
0,29,181
0,29,35
0,29,181
0,29,23
0,21,39
0,21,39
0,21,157
0,21,157
0,21,213
0,21,227
0,21,213
0,21,227
0,21,3
0,21,3
0,21,3
0.292702494030571,21,3
0.292702494030571,21,9
0,21,171
0,21,171
0,21,53
0,21,53
0.581646199174397,21,121
0,21,13
0,21,13
0,51,105
0,51,169
0.976361554565763,51,169
0.142258923031579,51,191
0,51,173
0,51,173
0,51,141
0,51,67
0,51,141
0,51,143
0,51,143
1.375181135948044,51,37
1.375181135948044,51,83
0,51,111
0,51,111
0,51,93
0,51,800
0,35,59
0,40,25
0,40,25
9.674223687029157,40,7
12.100376107698445,40,7
10.652660771585635,40,7
0,40,59
0.187363101368455,40,53
0,40,53
0,40,53
0,40,71
0,40,147
0.11060420754026801,40,147
0,40,105
0,40,35
0,40,35
0,29,145
0,40,115
0,29,145
0.749984333267023,29,9
0,29,43
0,29,43
0,29,213
0.095223169237857,29,43
0.095223169237857,29,43
0.095223169237857,29,213
0,29,67
0,29,67
0,29,67
0,29,67
0,29,149
0,29,149
0.061817611536009,29,23
0.06148259167526,29,23
0,29,23
0.19170141514227,29,143
0.19170141514227,29,201
0.047599762894507,29,133
0.047599762894507,29,143
0.047599762894507,29,201
1.52061827266581,21,221
0,21,3
0,21,9
0,21,171
0,21,57
0,21,57
0,21,57
0,21,57
0.36894696693833,21,57
0,21,57
0,21,53
0,21,207
0,21,231
0.459989842238671,21,147
0.459989842238671,21,235
0,21,147
0,21,235
0,21,121
0.565090423097062,21,121
0,21,95
0,21,95
0,21,95
0,51,105
0,51,105
0,51,169
0,51,167
0.137984678467166,51,191
0,51,173
1.787834247040201,51,173
1.994502632317274,51,173
0,51,173
0,51,173
0,51,35
0,51,35
0,51,67
0,51,89
0,51,89
0,51,89
0,51,143
0,51,143
0,51,143
0.296530970133556,51,143
0.062025825271946,51,111
0.062025825271946,51,117
0,51,111
0,51,183
0,51,183
0,51,93
0,51,175
0.05455730674402,51,93
0.05455730674402,51,175
0,51,93
0,51,800
0,51,800
0,51,93
0,51,800
0,35,7
0,35,59
0,35,59
0,35,59
0,40,7
0.169759921828638,40,71
0,40,71
0,40,71
0,40,71
0,40,113
0,40,35
0,40,105
0,29,145
0.566993372404933,29,9
4.335913554938709,29,209
0,29,43
0,29,43
0,29,213
0,29,43
0,29,67
0,29,43
0,29,213
0,29,67
0,29,67
0,29,213
0.367278435529236,29,67
0.367278435529236,29,213
0,29,67
0,29,91
0,29,149
0.207703734402705,29,149
0,29,149
0.062327870591668,29,23
0,29,23
0,29,207
0,21,157
0,21,157
0,21,221
0,21,47
0,21,47
0,21,47
1.183956021666125,21,213
1.087999873082013,21,213
1.087999873082013,21,227
1.087999873082013,21,227
0,21,9
0,21,9
0,21,9
0,21,171
0,21,171
0,21,171
0,21,231
0,21,147
0,21,235
0,21,235
0,21,121
0,21,121
0,21,95
0,51,105
0,51,105
0,51,169
0.971123382889805,51,169
0,51,167
0,51,167
0,51,167
0,51,191
0,51,173
0,51,197
0.370116072692028,51,35
0.370116072692028,51,35
0.370116072692028,51,197
0,51,35
0,51,141
0,51,141
0,51,143
0,51,83
0,51,83
0.104757879606322,51,83
0,51,37
0,51,83
0,51,117
0.056204991302476,51,111
0.056204991302476,51,117
0,51,111
0,51,117
0,51,25
0,51,25
0,51,183
0,51,183
0,51,183
0,51,183
0,51,800
0,51,93
0,51,800
0,51,800
0,51,800
0,51,550
0,51,550
0,51,740
0,51,550
0,35,59
0,40,25
0,40,25
0,40,139
0,40,139
0,40,139
1.758860501661215,40,7
9.543937009030747,40,7
0,40,59
0,40,53
0,40,53
0,40,53
3.921763622077536,40,71
0,40,113
0,40,113
0,40,113
0,40,105
0,40,35
0,40,35
0,29,145
0.064388861935294,29,9
0,29,209
0,29,209
0.089333667630483,29,213
0,29,213
0,29,43
0,29,213
0,29,213
0.350155666685996,29,213
0.108308497759149,29,149
0.084470300503473,29,35
0.084470300503473,29,181
0,29,23
0,29,23
0.191838792332747,29,207
0,29,207
0,29,207
2.207431512741662,21,39
2.207431512741662,29,133
0,21,39
0,21,157
0,21,83
0,21,157
0,21,221
0,21,221
0.302931649924145,21,3
0.302931649924145,21,9
0,21,9
0,21,9
0,21,9
0,21,9
0,21,53
0,21,53
0,21,57
0,21,231
0,21,231
0,21,231
0.062803800832695,21,147
0,21,147
0,21,147
0,21,147
0,21,235
0,21,235
0.747133598221882,21,13
0.747133598221882,21,121
0,21,13
0,21,13
0,21,95
0,51,105
0,51,105
0,51,191
0,51,191
0.135593249028938,51,191
0,51,173
0,51,173
0,51,197
0,51,173
0,51,35
0,51,35
0,51,35
0,51,63
0.05505326032492,51,111
0.05505326032492,51,117
0,51,111
0.623084896608056,51,111
0,51,93
0,51,550
0,51,740
0,51,550
0,51,710
0,51,740
0,35,7
0,35,7
0,35,59
0,40,25
0,40,25
0,40,25
0,40,25
0,40,25
0,40,25
0,40,25
0,40,7
1.060715557627875,40,59
0,40,151
0,40,151
0,40,3
0,40,53
0,40,113
0,40,113
0,40,105
0.395612616721472,40,105
2.35749450574215,40,115
1.013587319424992,40,115
0,29,145
0.162681344804353,29,145
0,29,145
0,29,145
0,29,209
0,29,209
0,29,67
0,29,153
0,29,67
0,29,153
0,29,149
0,29,35
0,29,181
0,29,207
0,29,207
1.398190044884619,29,143
0,29,143
2.033245760231456,21,47
0,21,141
0,21,141
0,21,213
1.385720235625421,21,213
0,21,213
0,21,57
0.368574646239093,21,57
0,21,53
0,21,231
0,21,231
0,21,147
0.46090639639274,21,147
0,51,105
2.227443716337423,51,105
0,51,167
0,51,167
0,51,173
1.692616955571458,51,173
0,51,197
0,51,197
0,51,35
0,51,35
0,51,35
0,51,35
0,51,141
0,51,141
0,51,141
0,51,141
0,51,67
0,51,89
0,51,89
0,51,89
0.052298245598469,51,111
0.126378427832659,51,111
0.126378427832659,51,117
0,51,25
0,51,81
0,51,175
0,51,183
0.051071243905406,51,175
0.051071243905406,51,183
0.051071243905406,51,183
0,51,550
11.086208222536737,40,7
10.954281024034898,40,7
0,40,7
0,40,7
10.83424387219465,40,7
0,40,7
0,40,7
8.512761411966364,40,59
8.512761411966364,40,151
8.512761411966364,40,153
6.554526329578298,40,151
6.554526329578298,40,153
0,40,151
0,40,153
6.482864973978072,40,151
6.482864973978072,40,153
0,40,151
0,40,151
0,40,151
0,40,53
0,40,71
0,40,113
0,40,113
0,40,147
0,40,105
0,40,105
0,40,115
0,29,145
0.15026941321604,29,145
0.290131552220674,29,9
0,29,9
4.239249938268918,29,209
0,29,67
0,29,153
0,29,153
0,29,153
0,29,67
0,29,153
0,29,91
0,29,91
0,29,149
0,29,23
0,29,207
0.10477820762994,29,207
0,21,39
0,29,133
0,21,39
0,29,133
2.207355007814904,21,39
0,21,157
1.521806647874532,21,221
0,21,47
0,21,53
0,21,231
0,21,231
0,21,231
0,21,147
0,21,231
0.063332911232897,21,147
0.65957638609109,21,121
0.6955373983498,21,13
0,21,13
0,21,95
0,51,169
0.12430593394408,51,191
0,51,191
0.131372961676029,51,191
0,51,191
0,51,197
0,51,197
0,51,197
0,51,197
0,51,35
0,51,141
0,51,141
0,51,89
0,51,83
0.050846255212385,51,111
0.050846255212385,51,117
0,51,81
0,51,25
0,51,81
0,51,183
0,51,175
0,51,183
0,51,183
0.04426540707427,51,93
0.04426540707427,51,175
0,51,800
0,51,800
0,51,550
0,35,7
0,35,7
0,35,7
0,35,7
0,35,59
0,35,59
0,35,59
0,40,25
0,40,25
0,40,25
0,40,25
10.821534969879064,40,7
0,40,7
11.13244023904254,40,7
0,40,7
0,40,7
11.244986215714844,40,7
6.373366703573514,40,151
6.373366703573514,40,153
0,40,3
0,40,53
0,40,147
0,40,147
0,40,105
0,40,35
0,40,35
0,40,115
0.415491243950518,40,115
2.315967527490876,40,115
0,29,209
4.199081867215251,29,209
0,29,43
0,29,213
0,29,213
0.085814713563372,29,213
0,29,213
0,29,213
0,29,67
0,29,67
0,29,153
0,29,153
0,29,153
0,29,153
0,29,91
0,29,91
0.200596462519481,29,149
0,29,181
0,29,207
1.302953767984297,21,83
0,21,83
0.905391591613438,21,157
0,21,157
0,21,221
2.881241198857388,21,221
0,21,47
0,21,219
0,21,227
0,21,3
0,21,227
0,21,171
0,21,53
0,21,53
0,21,231
0,21,147
0,21,147
0.561644513708075,21,13
0.561644513708075,21,95
0,21,95
0,21,95
0,21,95
0,51,173
0,51,191
1.615281446940789,51,173
1.615281446940789,51,191
0,51,35
0,51,89
0,51,141
0,51,141
0,51,89
0,51,143
0,51,83
0,51,83
0,51,143
0,51,83
0,51,83
0,51,83
0,51,83
0,51,111
0,51,25
0,51,111
0,51,25
0,51,81
0,51,25
0,51,81
0,51,81
0,51,81
0.048074373549741,51,175
0,51,175
0,51,93
0,51,93
0,51,550
0,35,7
0,35,59
0,40,25
0,40,139
10.90505735858484,40,7
0,40,7
0,40,7
0,40,53
0.040289774205819,40,53
0,40,53
0,40,53
0,40,113
0,40,113
0,40,113
0,40,113
0,40,113
0,40,147
0,40,105
0.394843977921796,40,105
0,40,105
0,40,105
0,40,35
0,40,35
0,40,115
2.304336263867611,29,145
0,29,145
0,29,209
0,29,213
0,29,213
0,29,213
0,29,43
0,29,43
0,29,213
0,29,213
0,29,213
0.294532909577193,29,213
0.306792926019194,29,213
0,29,67
0,29,153
0,29,67
0,29,153
0,29,153
0,29,153
0,29,91
0,29,149
0.148495570921999,29,149
0.123611522900514,29,149
0,29,149
0,29,149
0.05943330076986,29,23
0,29,23
0,29,207
0,21,83
0,21,83
0,21,157
0.037539590991001,21,157
0,21,221
0,21,47
0,21,219
0,21,141
0,21,141
0,21,3
0,21,9
0,21,9
0.470649025138016,21,147
0.470649025138016,21,235
0,21,121
0,21,121
0,51,105
0,51,191
0,51,191
0,51,173
0,51,173
0,51,173
0,51,197
0,51,35
0,51,35
0,51,35
0,51,141
0,51,67
0,51,89
0,51,143
0,51,83
0,51,83
0,51,83
0,51,83
0,51,83
0.114171286150517,51,111
0.114171286150517,51,117
0.114171286150517,51,25
0.114171286150517,51,111
0,51,81
0.092692454912784,51,175
0,51,175
0,51,175
0,51,550
0,51,550
0,40,25
0,40,139
0.793877949103042,40,139
0,40,7
0,40,59
0.522586065234127,40,151
0.522586065234127,40,153
6.146844354805938,40,153
0.28415706016137,40,3
0.078702301161152,40,3
0,40,53
0,40,53
0,40,53
0,40,71
0,40,113
0,40,115
1.09149953584234,40,115
0,40,115
0,40,115
0,40,115
0,29,9
0.082909681168142,29,213
0,29,153
0,29,153
0.017864930455554,29,67
0.017864930455554,29,153
0,29,67
0,29,153
0,29,67
0,29,153
0,29,67
0,29,91
0,29,91
0,29,149
0.132737527464124,29,149
0.127943220105345,29,149
0.106399238895196,29,149
0,29,181
0,29,181
0,29,23
0.150017979682438,29,207
0,21,157
3.017631483534587,21,221
0,21,141
0,21,219
0,21,213
0,21,213
0,21,213
0,21,213
0,21,231
0,21,147
0,21,235
0,21,235
0.702966652495643,21,13
0,21,95
0,51,105
0,51,105
0,51,105
0,51,191
0.120689941884424,51,191
0,51,191
0,51,173
0,51,173
0,51,35
0.374204595303493,51,35
0,51,141
0,51,141
0,51,141
0,51,143
0,51,83
0.09883146736546,51,83
0,51,117
0.121914624524611,51,111
0.121914624524611,51,117
0,51,25
0,51,175
0,51,175
0,51,175
0.041674910804517,51,93
0.041674910804517,51,175
0,51,93
0,51,175
0,51,93
0,51,550
0,51,550
0,51,810
0,51,810
0,35,59
0,35,59
0,40,25
0,40,25
0,40,25
0,40,25
0,40,25
0,40,139
0,40,139
0,40,139
0,40,7
0,40,7
0,40,7
12.865386822483387,40,7
12.865386822483387,40,59
0,40,59
0,40,59
0,40,59
0,40,59
0,40,59
0.167414757317871,40,71
0,40,71
0,40,35
0,40,35
0,40,35
0,40,35
0.438084507041345,40,35
0,29,145
0,40,115
0,29,145
0.518512339230474,29,9
0,29,209
0,29,213
0,29,213
0,29,153
0,29,153
0,29,153
0,29,153
0,29,149
0.102591066401179,29,149
0,29,149
0,29,181
0,29,23
0,29,23
0,29,23
0,29,207
0.390793547723212,29,23
0.390793547723212,29,207
0,29,207
1.351287392249384,29,143
0,21,39
0.031734926887613,21,39
0,21,39
0.033098018807693,21,39
0,21,83
0,21,157
0,21,221
0,21,47
0,21,47
0,21,141
0,21,219
0,21,141
0,21,141
0.095703929260617,21,227
0.095703929260617,21,3
0.095703929260617,21,227
0,21,9
0,21,57
0,21,53
0.450058794952534,21,147
0.450058794952534,21,235
0,21,235
0,21,235
0,21,235
0,21,121
0,21,121
0,21,13
0,21,13
0,21,95
0,21,95
0,51,169
0,51,169
0,51,169
0.94150749247131,51,169
0.116122062402195,51,191
0.118804867864159,51,191
0,51,191
1.532355192379987,51,191
0,51,197
0,51,197
0,51,141
0,51,89
0,51,89
0,51,143
0,51,143
0,51,143
0,51,83
0.112475219865222,51,25
0,51,183
0,40,139
0,40,139
11.15570114796892,40,7
11.944354348327046,40,7
0,40,59
0,40,59
0,40,115
0,29,145
0,40,115
0,40,115
0,29,145
0.254380037751055,29,145
0,29,145
0.922626971429919,29,9
0,29,213
0,29,213
0,29,213
0,29,67
0,29,153
0,29,153
0.015957371827605,29,153
0,29,149
0,29,23
0.056018882590147,29,23
0,21,83
0,21,83
0,21,213
0,21,213
0,21,9
0,21,9
0,21,171
0,21,171
0,21,53
0,21,53
0,21,231
0,21,231
0,21,231
0.06362152639499,21,147
0,21,147
0,21,235
0,21,13
0,21,13
0,21,95
0,51,105
0,51,105
2.158912252366144,51,105
0,51,105
0,51,105
0,51,105
0.114197076936948,51,191
0,51,191
0,51,35
0,51,77
0,51,77
0,51,35
0,51,77
0,51,35
0,51,35
0,51,35
0,51,141
0,51,141
0,51,143
0,51,143
0,51,143
0,51,143
0.091503837636103,51,83
0.090190241844883,51,83
0,51,117
0,51,117
0,51,800
0,35,7
0,35,59
0,35,59
0,40,25
0,40,7
0.323488206384082,40,7
11.2925548374642,40,7
0,40,7
0,40,7
11.306904001508146,40,7
11.54654508436052,40,7
0.948911662304508,40,59
0.640178784847711,40,59
0.631565729827922,40,59
0.543773648109512,40,59
0.543773648109512,40,59
0.543773648109512,40,153
6.162815944820034,40,151
6.162815944820034,40,153
0,40,151
0,40,151
0,40,151
0,40,3
0.244281713665836,40,3
0,40,3
0,40,53
0,40,71
0,40,71
0,40,71
0,40,71
0,40,71
0,40,113
0.109903884547293,40,147
0,40,147
0,40,147
0,40,147
0,40,105
0,40,147
0,40,105
0.394048931038203,40,105
0,29,9
0,29,9
0,29,213
0,29,213
0,29,91
0,29,35
0,29,181
0.388983595881911,29,23
0.388983595881911,29,207
0,29,23
0,29,207
0,29,143
0,21,39
0,21,105
0.030239246054018,21,39
0.030239246054018,21,105
0.034532839354211,21,39
0.034532839354211,21,105
0,21,39
0,21,83
0,21,105
0,21,83
1.849561079572701,21,47
0,21,141
0,21,141
0,21,57
0,21,231
0,21,231
0,21,147
0,21,147
0,21,235
0.517880443750455,21,235
0,21,13
0,21,95
0,51,105
0,51,105
0,51,105
0,51,167
0,51,167
0,51,35
0.395553533763025,51,35
0,51,35
0,51,35
0,51,141
0,51,141
0,51,143
0,51,143
0,51,143
0,51,143
0,51,143
0,51,143
0,51,83
0,51,83
0,51,143
0,51,83
0,51,111
0,51,117
0,51,25
0,51,25
0.335931920798826,51,175
0,51,810
0,51,810
0,35,59
0,40,25
0,40,25
0,40,7
0,40,7
0,40,7
0,40,7
0,40,59
0,40,71
0,40,113
0,40,113
0,40,113
0,40,147
0,40,105
0.346906395177434,40,35
0,40,35
0,29,145
0,29,145
0,29,145
0,29,145
0,29,9
0,29,209
0,29,209
0,29,213
0,29,149
0,29,149
0,29,149
0,29,149
0,29,181
0.903390683787832,21,157
0.903390683787832,21,221
0,21,3
0.309014757753082,21,3
0.309014757753082,21,9
0,21,3
0,21,9
0,21,9
0,21,3
0,21,9
0,21,57
0,21,171
0,21,57
0,21,53
0,21,147
0,21,231
0,21,235
0,21,235
0.644610857937211,21,121
0.644610857937211,21,235
0.706892007762441,21,13
0,21,13
0,51,105
0,51,105
0,51,169
0,51,169
0,51,173
0,51,173
0,51,173
0,51,173
0.40308706002523,51,35
0,51,35
0,51,141
0,51,143
0,51,143
0,51,143
0,51,175
0.092390876813688,51,175
0,51,800
0,51,550
0,51,550
0,35,7
0,35,7
0,35,7
0,35,7
0,35,59
0,35,59
0,35,59
0,40,25
0,40,25
1.546066807967968,40,71
0,40,71
3.923062235240401,40,71
0,40,71
0,40,113
0,40,113
0.107635848879935,40,147
0,40,147
0,40,105
0,40,105
0,40,105
2.346256627865811,29,145
2.346256627865811,29,119
2.346256627865811,29,145
0,29,213
0.215871900124577,29,213
0,29,149
0,29,149
0.142973843019072,29,207
0,29,133
0,21,83
0,21,157
0,21,157
0,21,47
0,21,141
0,21,213
0,21,213
0,21,213
0.12031244868665,21,3
0,21,3
0.367986174502827,21,57
0,21,57
0,21,57
0,21,53
0,21,231
0,21,147
0.47155365038246,21,147
0.47155365038246,21,235
0,21,13
0,21,95
0,21,95
0,51,105
0,51,105
2.023253688245497,51,105
0,51,169
0,51,167
0,51,167
0,51,169
0,51,173
0,51,35
0,51,141
0,51,89
0,51,89
0,51,143
0,51,143
0,51,117
0,51,117
0,51,93
0,51,175
0.040011191113842,51,93
0.040011191113842,51,175
0,51,93
0,51,93
0,51,550
0,51,740
0,35,7
0,35,7
0,40,25
0,40,25
0,40,25
0,40,139
0,40,25
0,40,139
0,40,3
0,40,3
0.061931404233397,40,53
0.061931404233397,40,71
0,40,71
0,40,71
0,40,113
0,40,115
0,29,119
0.134965170534838,29,119
0.134965170534838,29,145
0.342280262932666,29,145
0,29,9
0.315264295594157,29,9
0.315264295594157,29,209
0.291850222840729,29,209
4.145254125157158,29,209
0,29,153
0,29,153
0,29,91
0,29,91
0,29,149
0,29,149
0.085225580360895,29,149
0.076447862776112,29,181
0.028868538744415,29,23
0,29,23
0.057163957620196,29,133
0.075874166553255,29,133
0.043104086158914,21,105
0,21,221
3.484896941532393,21,221
3.484896941532393,21,47
3.484896941532393,21,221
0,21,219
0,21,219
0,21,141
0,21,141
0,21,213
0,21,213
0,21,213
0,21,3
0,21,3
0,21,57
0.473477734886997,21,235
0.514913076369641,21,235
0.521738668191622,21,235
0.811546819163055,21,13
0.50967647490944,21,13
0,51,169
0.88352020079919,51,169
0,51,169
0,51,169
0,51,167
0,51,169
0,51,169
0.110454403078777,51,191
0,51,173
0,51,173
0,51,173
0,51,35
0,51,35
0,51,35
0,51,63
0,51,63
0,51,89
0,51,89
0,51,89
0,51,89
0,51,143
0.108587389776761,51,25
0,51,550
0,51,550
0,35,59
0,35,59
0,40,25
0,40,139
0,40,139
0,40,139
0,40,7
0,40,139
0,40,7
0,40,7
0,40,7
12.682027819983263,40,59
0,40,59
0.031063139711747,40,53
0.159877886902496,40,53
0,40,53
0,40,53
0.053960560726691,40,71
0,40,71
0,40,113
0,40,113
0.851822278751062,40,147
0,40,147
0,29,119
0,29,9
0,29,9
0.445044758616396,29,9
0.078863642713396,29,213
0,29,213
0,29,153
0,29,153
0.015689743010025,29,153
0,29,153
0,29,149
0,29,149
0,29,181
0.080479367531328,29,181
0,29,181
1.267216806001985,29,143
0,29,143
0.068410412763361,21,39
0.068410412763361,21,83
0,21,35
0,21,157
